

La variable MOTFININT doit être renseignée pour tout les évenements de fin (TYPEV=3).

NUMANONYMDEP,ACCFAM,ACCMOD,ALLOC,ANAIS,ANSA1,ANSA2,ANSMERE,ANSPERE,AUTREDA,AUTREDJ,AUTREHEBER,AUTRLIEUACC,AUTRLIEUAR,CHGLIEU,COMPOMENAG,CONDADD,CONDEDEV,CONDEDUC,CONFL,CSPA1,CSPA2,CSPJM,DANGER,DATDCMERE,DATDCPERE,DATDEB,DATDECAP,DATDECMIN,DATDECPE,DATFIN,DATIP,DATJE,DATPPE,DATSIGN,DCMERE,DCPERE,DECAP,DECISION,DEFINTEL,DIPLOME,EMPLA1,EMPLA2,EMPLJM,ENQPENAL,ETABSCOSPE,FINEVAL,FREQSCO,HANDICAP,INSTITPLAC,INTERANT,LIENA1,LIENA2,LIEUACC,LIEUPLAC,MENAGEJM,MEREINC,MESANT,MINA,MINIMA,MNAIS,MODACC,MORALITE,MOTFININT,MOTIFML,MOTIFSIG,NATDECASSED,NATDECPLAC,NATPDECADM,NBCHGLIEU,NBENF,NBFRAT,NEGLIG,NIVSCO,NOTIFEVAL,NUMDEP,ORIENTDEC,ORIENTEFF,ORIGIP,PEREINC,PLACMOD,PROJET,SAISJUR,SANTE,SCOCLASPE,SCODTCOM,SECURITE,SEXA1,SEXA2,SEXE,SOUTSOC,TITAP,TRAITINFO,TRANSIP,TYPCLASSPE,TYPDECJUD,TYPETABSPE,TYPEV,TYPINTERDOM,VIOLCONJ,VIOLFAM,VIOLPHYS,VIOLPSY,VIOLSEX;
2BD10A2F55AE6073D01ACBE951E63166F7FCC3CD;9;9;9;2004;9999;9999;9999;9999;;;9;9;9;;99;9;9;9;9;9;9;;9;;;2018-12-03;0000-00-00;;2018-12-03;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;;99;99;;9;9;0000-00-00;9;9;9;1;9;9;;;;9;9;1;9;10;;9;;;9;;9;13;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;9;9;1;9;99;;999;99;;999;1;;9;9;9;9;9;;


 CHGLIEU doit être précisé pour les renouvellement de mesure 

NUMANONYMDEP,ACCFAM,ACCMOD,ALLOC,ANAIS,ANSA1,ANSA2,ANSMERE,ANSPERE,AUTREDA,AUTREDJ,AUTREHEBER,AUTRLIEUACC,AUTRLIEUAR,CHGLIEU,COMPOMENAG,CONDADD,CONDEDEV,CONDEDUC,CONFL,CSPA1,CSPA2,CSPJM,DANGER,DATDCMERE,DATDCPERE,DATDEB,DATDECAP,DATDECMIN,DATDECPE,DATFIN,DATIP,DATJE,DATPPE,DATSIGN,DCMERE,DCPERE,DECAP,DECISION,DEFINTEL,DIPLOME,EMPLA1,EMPLA2,EMPLJM,ENQPENAL,ETABSCOSPE,FINEVAL,FREQSCO,HANDICAP,INSTITPLAC,INTERANT,LIENA1,LIENA2,LIEUACC,LIEUPLAC,MENAGEJM,MEREINC,MESANT,MINA,MINIMA,MNAIS,MODACC,MORALITE,MOTFININT,MOTIFML,MOTIFSIG,NATDECASSED,NATDECPLAC,NATPDECADM,NBCHGLIEU,NBENF,NBFRAT,NEGLIG,NIVSCO,NOTIFEVAL,NUMDEP,ORIENTDEC,ORIENTEFF,ORIGIP,PEREINC,PLACMOD,PROJET,SAISJUR,SANTE,SCOCLASPE,SCODTCOM,SECURITE,SEXA1,SEXA2,SEXE,SOUTSOC,TITAP,TRAITINFO,TRANSIP,TYPCLASSPE,TYPDECJUD,TYPETABSPE,TYPEV,TYPINTERDOM,VIOLCONJ,VIOLFAM,VIOLPHYS,VIOLPSY,VIOLSEX;
60A7522A1962B6AA8C31D67342F3CE9A46CB99F5;9;9;1;2010;9999;9999;9999;9999;;;9;9;9;;99;9;9;9;9;9;9;;9;;;2018-06-04;0000-00-00;;2018-04-16;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;;99;99;;9;9;0000-00-00;9;9;9;2;9;9;;;;9;9;1;2;08;;9;;;9;;;10;0;99;99;9;320;0000-00-00;84;9;;99;9;9;9;9;9;9;2;9;9;9;2;9;99;;999;99;;999;2;1;9;9;9;9;9;;
0567606088260753A8D12DEA5F899D5BE025CAD4;9;9;1;2018;9999;9999;9999;9999;;;9;9;9;;99;9;9;9;9;9;9;;9;;;2018-02-16;0000-00-00;;2018-01-15;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;;99;99;;9;9;0000-00-00;9;9;9;2;9;9;;;;9;9;1;2;02;9;9;;;9;;;10;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;9;9;2;9;99;;999;99;;999;2;1;9;9;9;9;9;;
77A3ADB4C4D326913430BA47A9930DD558DC56AF;9;9;1;2006;1980;9999;1980;1974;;;9;9;9;;2;9;9;9;9;9;9;;9;;;2018-06-30;2006-09-04;;2018-07-02;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;1;1;9;1;9;;99;99;;9;9;0000-00-00;9;9;9;2;1;9;;;;1;9;1;1;09;;9;;;9;;;10;0;99;99;9;;0000-00-00;84;9;;99;1;9;9;9;9;9;9;9;2;9;1;9;11;;999;99;;999;2;1;2;9;9;9;9;;
D0CF279C44DBD2F3864A58A17153926D7D2EAEA4;9;9;1;2016;9999;9999;9999;9999;;;9;9;9;;99;9;9;9;9;9;9;;9;;;2018-02-01;0000-00-00;;2018-01-18;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;9;9;;1;9;;99;99;;9;9;0000-00-00;9;9;9;2;9;9;;;;9;9;1;2;04;9;9;;;9;;;10;0;99;99;9;;0000-00-00;84;9;;99;9;9;9;9;9;9;9;9;9;9;2;9;99;;999;99;;999;2;1;9;9;9;9;9;;
